# 06/10/2019 12:57:34 PM : Volumes - EPEX Spot Market Auction - Austria
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Day Volume
02/07/2019,2225.7,2349.5,2421.2,,2409.8,2366.3,2334.1,2597.6,2679.9,2705.3,3043.9,3841.4,4251.1,4278.6,4274.5,4364.3,4160.9,3528.3,3359.9,2593.7,2649.0,3472.0,3830.3,3698.7,3161.2,76597.2
01/07/2019,2427.1,2266.9,2430.2,,2527.3,2336.9,2519.7,2968.2,2870.6,2478.3,2504.1,3684.5,3965.3,3970.2,4483.2,4518.7,4557.8,3796.8,3780.2,2854.5,2365.9,2803.4,2709.1,2969.2,2530.3,74318.4
30/06/2019,2516.5,2388.5,2287.2,,2618.6,2421.1,2193.7,2221.7,2161.7,2381.4,2808.5,2720.5,2955.9,2945.7,3872.2,3965.2,3217.3,3042.1,2504.4,3349.8,4183.3,4388.6,4070.9,4692.4,3930.2,73837.4
29/06/2019,3428.7,2677.0,2531.2,,2923.3,2762.9,2448.8,2606.9,2301.1,2516.5,2676.5,2425.8,2554.6,2705.7,2726.8,3071.7,3148.4,3060.3,2824.4,4223.2,5212.7,5365.5,4859.1,4049.7,3412.4,76513.2
28/06/2019,2093.1,2445.4,2919.4,,2888.8,2694.3,2465.0,3639.3,3426.9,2920.2,2754.0,2958.2,2820.5,2788.5,2941.6,2998.7,3079.3,3171.1,2668.9,3361.9,3593.0,3870.7,4454.1,4133.4,3666.8,74753.1
27/06/2019,2439.1,2441.9,2387.6,,2373.7,2297.5,2433.0,2779.7,3243.5,2781.4,2752.7,3026.1,3336.3,3312.9,3132.3,3230.1,3153.0,3178.3,3112.2,3310.8,4014.2,4246.6,4442.7,4149.5,3224.3,74799.4
26/06/2019,3424.5,3221.0,3080.1,,2282.3,2642.0,2715.9,3854.4,4068.2,3155.0,2955.4,3048.4,3255.5,3467.7,3728.3,3778.8,3814.8,4135.2,3961.4,3344.9,3369.1,3663.2,3581.3,3239.9,2665.4,80452.7
25/06/2019,2458.2,2611.0,2608.5,,2628.9,2472.7,2424.6,3070.0,2912.8,2579.2,2651.0,2843.7,3103.2,3350.2,3561.4,3544.1,3358.6,2909.8,2914.7,3104.2,3335.7,3759.6,4230.2,3593.3,3364.0,73389.6
24/06/2019,2202.6,2349.5,2303.4,,2342.6,2478.4,2511.9,2658.5,3640.6,3015.3,2702.5,3329.0,3623.3,3691.2,3856.3,3872.7,3743.4,3051.9,2865.1,3338.6,3831.2,4107.5,3093.1,2917.9,3027.7,74554.2
23/06/2019,2457.1,2216.5,2188.0,,2423.2,2213.2,2566.3,2013.5,1944.9,2037.9,2530.7,2863.2,2889.1,2756.2,2924.1,2958.4,2712.7,2518.7,2110.2,2912.4,3095.8,3217.7,3201.5,3019.1,3052.5,62822.9
22/06/2019,2416.7,2793.4,2834.9,,2634.4,2487.5,2372.4,2580.2,2726.6,2667.9,2322.4,2969.1,3199.3,3337.1,3317.5,3274.2,3002.3,2730.9,2234.9,2503.8,3273.4,3004.7,3026.4,3019.6,2723.0,67452.6
21/06/2019,2162.5,2048.1,1983.8,,2191.0,2187.6,1999.4,3220.3,4097.2,4062.1,3313.1,2640.2,2693.3,2932.1,3177.9,3284.8,3069.1,2933.8,3050.0,2894.5,3934.5,4621.7,4638.1,3439.5,2826.9,73401.5
20/06/2019,2006.5,2311.9,2303.9,,2007.3,2368.4,2272.4,2228.9,3011.8,3433.7,2637.2,2995.4,2915.4,2825.8,2875.0,2906.2,2801.7,2616.4,2816.5,3354.0,4184.0,5029.8,4792.8,4952.0,3646.2,73293.2
19/06/2019,2658.2,2500.9,2642.1,,2419.3,2466.3,2831.8,2803.2,3795.0,3427.6,3316.5,2851.2,2906.8,3107.8,3250.5,3197.3,3196.0,3391.5,2622.1,3782.2,4156.4,4374.4,3574.3,2540.9,2540.2,74352.5
18/06/2019,1879.5,1967.4,2019.9,,2011.8,2021.4,2100.3,2440.4,3375.5,3089.1,2678.1,2791.7,2755.4,2698.0,2838.1,2863.5,2624.9,2491.7,3531.2,3622.0,3798.0,4087.5,4074.8,3388.9,2330.4,67479.5
17/06/2019,3444.0,2971.6,2202.3,,2398.2,2384.6,2261.1,3794.9,4166.8,3948.1,2319.6,2309.2,2854.0,2987.2,3023.9,3066.0,2981.1,2721.6,2898.0,3488.5,3605.4,4119.6,4239.2,3157.4,1843.3,73185.6
16/06/2019,1884.8,1981.7,1982.7,,2098.5,2110.4,2123.9,1972.9,1829.2,2039.7,2082.1,2237.4,2438.5,2300.1,2696.9,2577.5,2490.9,2099.7,2252.3,2950.1,3274.0,4004.4,4742.0,4275.6,3282.0,61727.3
15/06/2019,2256.5,2395.1,2351.1,,2293.3,2331.7,2032.4,2534.4,2566.9,2612.6,2434.9,2489.9,2521.0,2555.0,3068.1,3210.5,3184.3,2819.8,3012.9,2782.7,2557.7,2613.1,2656.5,2277.6,2300.9,61858.9
14/06/2019,2226.0,1828.2,1760.1,,1956.1,1873.0,1802.2,2603.4,2818.1,2785.5,2826.6,3032.6,3358.3,3867.3,3921.1,3620.2,3611.8,3249.4,2727.9,2741.0,2506.3,2629.1,2533.7,2408.2,2189.2,64875.3
13/06/2019,2221.4,2130.9,2025.8,,2095.7,2369.8,2832.2,2903.6,3206.8,3129.0,3813.0,4431.1,4515.2,4608.1,4549.0,4423.2,4257.9,4256.6,3320.7,3073.4,2785.3,2826.7,2925.5,2434.3,2370.4,77505.6
12/06/2019,2689.7,3027.7,2895.2,,2692.9,2735.0,2726.1,2817.1,4055.0,3646.0,3532.7,3538.4,3897.1,3131.5,2559.7,2837.5,2773.0,2833.8,2541.6,3957.6,3979.6,4142.0,4120.2,3219.4,2348.0,76696.8
11/06/2019,3439.9,3073.2,2544.7,,2765.1,2715.6,2578.8,2913.8,4088.3,4175.8,4024.5,4226.5,4232.1,3882.4,3833.3,3373.3,3524.7,3621.5,4131.6,4392.9,5012.1,4999.3,4832.1,4896.1,3050.9,90328.5
10/06/2019,3515.8,3556.7,3420.6,,3017.9,2822.8,2661.9,2280.9,3164.5,3476.0,3263.4,3362.1,3091.6,3347.7,2860.6,2818.0,2768.2,3034.1,3294.7,3700.5,4012.7,3966.9,3912.5,3617.9,3660.5,78628.5
09/06/2019,2312.3,2180.3,2278.0,,2610.1,2493.5,2296.5,2053.9,1971.9,1946.1,2175.8,2175.7,2316.3,2339.1,2116.7,2338.0,1935.6,2342.0,2630.4,4323.1,5468.0,5192.8,4237.0,3709.7,3374.3,66817.1
08/06/2019,2577.6,2659.0,2791.6,,2927.2,2762.8,2751.5,3094.2,2819.8,2746.6,2816.8,2657.5,2964.8,3056.1,3063.3,2997.6,3027.7,2953.5,2870.1,2468.9,2623.3,2773.2,2716.5,2397.3,2124.5,66641.4
07/06/2019,3779.6,3605.2,3635.1,,3722.3,3584.3,3748.9,4638.7,4371.8,3672.2,3873.8,4449.3,4623.3,4355.4,5126.5,5008.5,4842.8,4454.3,4188.7,3740.9,3677.4,3700.9,3712.8,3302.4,3600.6,97415.7
06/06/2019,2056.7,2142.9,2241.3,,2653.1,2670.7,2371.7,2942.0,2470.2,2339.8,3041.2,3809.8,3916.1,4054.5,4187.9,4257.4,3899.4,3368.0,3268.5,2802.9,3332.2,3776.0,4213.1,4175.3,3209.4,77200.1
05/06/2019,2935.1,2592.8,2518.9,,2706.5,2575.3,2705.5,3016.9,2897.8,2769.5,2535.3,2696.2,2995.3,2797.9,3170.3,3232.6,3075.8,3121.5,2531.2,3210.5,3831.4,3689.7,2809.9,2473.7,1969.9,68859.5
04/06/2019,2434.9,2743.2,2258.3,,2361.0,2387.6,2510.1,2560.4,3571.3,3278.5,2845.7,2663.6,3067.9,3223.7,3355.3,3427.1,3472.3,3092.6,2475.0,2833.0,3517.4,2747.7,2737.5,3057.1,2794.6,69415.8
03/06/2019,2404.9,2624.1,2680.2,,2547.6,2419.7,2680.9,2698.6,2711.9,3140.9,2907.9,3029.9,3261.7,3206.3,3116.8,3526.0,3494.3,3398.5,2892.7,3112.1,3613.2,3637.1,3551.9,3853.0,2557.9,73068.1
02/06/2019,2508.2,2905.1,2654.7,,2731.8,2601.9,2333.5,2202.6,2420.3,2433.4,2729.7,2716.6,2832.7,3247.0,3362.9,3465.5,3315.9,3142.8,3083.1,2468.7,2338.6,2786.7,2588.0,2592.2,2287.4,65749.3
01/06/2019,3094.8,3014.0,2545.3,,2601.1,2432.2,2416.0,1994.5,2176.5,1969.9,2398.6,2880.9,2909.2,3101.3,2813.2,2755.7,3249.4,3073.3,2300.0,2540.3,3136.6,3234.3,3607.8,3457.6,3387.5,67090.0
31/05/2019,2624.8,2199.0,1771.3,,1938.5,1870.8,1608.7,2022.0,2771.2,2415.6,2166.0,2572.3,2504.3,2730.9,2494.1,2830.7,3149.2,3122.1,2562.4,2490.1,3161.4,4056.9,3458.8,3446.5,3150.4,63118.0
30/05/2019,3906.2,2889.0,2581.0,,2785.7,2720.8,2838.9,3143.1,3414.5,3964.1,4045.4,4194.9,4483.1,4477.3,4579.6,4780.4,4619.0,4248.7,3865.0,2889.7,2912.9,2793.4,2644.3,2709.1,2673.2,84159.3
29/05/2019,3498.5,3448.7,3141.2,,3208.3,3093.8,2637.3,2406.7,3426.9,3800.5,2997.6,2772.4,2212.3,2632.4,2576.6,2725.4,2673.8,2646.3,2706.0,4314.3,4750.4,4751.9,4335.7,3276.1,3590.0,77623.1
28/05/2019,2787.2,2641.6,2692.6,,2789.1,2534.2,2253.5,2774.8,3528.3,3027.3,2713.3,2423.2,2241.7,2333.7,2627.5,2923.3,3224.8,3234.7,2806.0,2498.5,2487.1,2614.3,2568.5,3092.1,3518.9,66336.2
27/05/2019,2958.1,2880.7,2845.2,,2792.4,2757.0,2643.8,2528.1,2735.3,2594.1,2833.4,2991.4,2762.6,2789.8,2953.1,3066.8,3163.2,2740.7,2594.3,2151.9,2469.0,3324.2,3146.8,2544.5,2753.8,67020.2
26/05/2019,2900.9,2615.7,2216.0,,2360.3,2637.6,2329.6,2449.7,2274.6,2525.2,2808.8,3154.7,3372.6,3763.7,3907.6,3862.9,4044.6,3317.0,3050.8,1972.9,2291.8,2298.6,2401.3,2257.1,1858.6,66672.6
25/05/2019,2103.5,2177.8,2223.1,,1785.2,1675.3,1649.0,1868.4,2510.9,2302.9,1845.8,1914.5,1917.8,1852.3,2207.2,2698.2,3005.0,2493.5,2208.9,2493.1,2544.2,2270.8,2415.6,2528.7,2713.2,53404.9
24/05/2019,1991.7,2154.3,2242.3,,2503.9,2390.0,1953.8,2274.0,2331.5,2641.3,2046.0,2226.7,2080.0,1995.2,1974.9,1957.8,2399.8,2413.6,2201.2,1988.4,2129.5,2135.5,2104.3,2222.3,2235.1,52593.1
23/05/2019,3155.8,3270.1,3415.4,,3266.2,3267.7,3151.4,2854.4,2310.0,2431.1,2468.6,2061.8,2182.1,2554.3,2197.7,2182.1,2390.0,2618.1,2459.2,2535.6,3665.4,3785.2,3616.0,3019.2,2241.1,67098.5
22/05/2019,2386.6,2418.6,2550.7,,2149.7,2167.6,2134.7,2597.1,2592.0,2600.7,2742.6,2887.7,3196.9,3260.7,3063.4,3197.6,3322.6,3368.1,3147.8,2958.8,2457.1,2523.6,2490.4,2607.9,2516.8,65339.7
21/05/2019,2076.9,2080.4,2110.6,,2245.2,2129.7,2162.1,2602.5,2510.4,2420.1,2493.4,2645.4,2771.2,3251.1,3115.5,3544.4,3724.3,3300.4,3273.4,2610.8,2617.0,2971.3,2580.5,2507.7,2235.8,63980.1
20/05/2019,1888.9,2255.9,1892.3,,1844.0,2493.9,1904.5,2744.3,2500.1,2320.1,2565.5,2539.2,2735.1,2907.0,2725.5,2487.3,2747.9,2793.0,2586.6,2107.1,2236.7,2509.6,1973.3,2123.8,2168.5,57050.1
19/05/2019,1935.3,1922.5,2051.5,,1972.2,1964.3,2111.7,2041.8,1908.1,2067.0,2140.4,2340.6,2441.3,2889.8,3311.8,3325.4,3279.8,3454.2,2523.1,2363.1,2298.1,2695.6,2506.8,2272.5,2219.6,58036.5
18/05/2019,2138.9,1925.7,1923.4,,1924.5,1989.0,2041.0,1867.2,2023.9,2550.3,2653.5,2705.8,2863.2,2800.3,3190.2,3770.1,3235.7,3206.6,2941.6,2481.2,2478.8,2542.9,2302.1,2293.5,1659.1,59508.5
17/05/2019,3381.2,3208.6,3335.7,,3287.6,3582.6,3285.7,3903.1,3674.9,2990.0,3150.3,3374.5,3393.1,3778.4,3781.7,3364.1,3382.6,3517.5,3342.7,2665.0,2545.1,2724.1,2812.9,2483.2,2596.9,77561.5
16/05/2019,2272.8,2171.6,2252.4,,2699.2,2405.2,2523.7,2920.5,3617.4,3141.7,3707.6,3874.0,4180.3,4446.0,4711.5,4789.1,4835.8,4805.5,4103.6,3743.7,3754.4,3745.6,3454.0,3545.5,3052.2,84753.3
15/05/2019,2974.9,3144.7,3324.7,,3502.4,3363.5,3071.3,2756.8,3820.3,3735.9,2789.4,3140.2,3368.5,3506.4,3647.3,3661.7,3718.4,3816.4,3340.6,2974.4,2626.0,2576.2,2410.7,2744.9,2542.1,76557.7
14/05/2019,3298.6,3243.1,3123.8,,3409.1,3140.0,3102.7,3120.8,3995.4,3771.7,2660.3,3155.6,3408.8,3442.8,3626.4,3524.9,3446.3,3473.8,3182.2,2471.4,2918.3,3334.4,3086.9,3145.9,3045.6,78128.8
13/05/2019,4484.2,4152.9,4265.2,,4601.7,4730.9,4043.9,3056.9,4324.2,4131.6,2776.7,3136.7,3617.0,3948.1,3958.2,3984.8,3701.6,3649.0,3473.0,3161.7,3606.2,3498.1,2624.0,2598.0,2729.9,88254.5
12/05/2019,2621.6,2319.6,2286.9,,2150.4,2154.6,2138.2,1991.6,2092.6,2048.5,2575.2,3343.2,4147.0,4207.3,4268.8,4519.4,4709.6,3734.6,3203.7,2703.1,3029.3,2924.3,3097.3,3411.6,3516.1,73194.5
11/05/2019,2135.2,2252.5,2304.5,,2438.3,2369.6,2105.1,2115.0,2180.2,2535.9,2629.1,2609.7,2827.5,2690.7,2538.6,2671.6,2974.6,2902.7,2886.6,2941.4,2475.9,2648.7,2651.7,2477.7,2372.5,60735.3
10/05/2019,2431.4,2301.2,2239.1,,2408.7,2670.8,2682.8,3002.0,3043.7,2688.4,2590.4,2798.9,3636.7,3913.9,3934.6,3818.3,3986.5,3747.7,3341.4,2619.0,2427.1,3121.2,3036.2,3483.2,2028.2,71951.4
09/05/2019,2094.9,2421.6,2828.5,,2700.0,2323.0,2448.9,3203.0,3443.5,3526.3,3701.1,3504.6,3529.2,4100.9,4653.2,4530.8,4439.3,4241.3,3044.4,2721.9,2714.1,2725.5,2725.2,2627.1,2417.3,76665.6
08/05/2019,2042.1,1832.9,1819.0,,1826.4,2386.6,2248.1,2568.2,2653.5,2570.3,2426.9,2606.6,2417.4,2372.4,2373.0,2442.6,2893.4,2957.9,2466.7,2572.9,2536.3,2577.9,2569.3,2292.6,2795.1,58248.1
07/05/2019,3244.1,3167.4,3164.0,,3141.7,2585.1,2510.3,3633.8,3147.7,3012.1,2717.7,2904.0,2723.0,2733.5,2993.2,3210.7,3506.5,3577.8,3016.1,2890.6,3380.2,3316.4,3738.9,3788.9,2314.9,74418.6
06/05/2019,3993.0,4125.5,3758.1,,3827.1,3341.6,2955.5,2619.0,3981.2,2690.5,3125.2,3064.2,3285.5,3628.9,3781.4,3714.0,3700.0,3791.8,3484.0,2751.7,3070.7,3238.9,3810.8,3904.6,2280.3,81923.5
05/05/2019,3442.3,3142.8,3660.6,,3787.1,3764.6,3526.5,2902.4,2601.9,2199.4,2669.7,3245.7,3086.6,2953.0,2584.7,2532.0,2344.6,2371.2,1990.0,1805.2,2453.8,2427.5,2902.0,3289.0,3390.4,69073.0
04/05/2019,2134.9,2203.2,2099.0,,2152.2,2304.5,2232.9,2634.5,2585.4,2932.4,3238.4,3778.5,3622.8,3472.3,3453.2,3623.6,3542.4,3654.2,2885.7,2578.7,2901.6,2768.5,2336.1,2392.4,2948.1,68475.5
03/05/2019,3070.4,2922.5,2928.0,,3011.2,2822.5,2610.1,2911.8,2747.1,3004.2,3299.9,3664.0,4337.5,4489.3,4531.1,4587.6,4570.4,4350.0,4120.0,3946.2,3400.7,3508.5,3601.2,3128.9,2964.9,84528.0
02/05/2019,2509.3,2595.6,2507.9,,2952.2,2974.5,3025.9,3466.9,3863.1,3601.5,4280.4,4539.4,4809.4,4465.6,4529.1,4734.7,4665.4,4534.2,4401.8,4048.4,3026.4,3189.1,3352.6,3207.4,2725.6,88006.4
01/05/2019,3882.1,4299.7,4393.1,,3936.0,3125.6,3260.9,2456.5,2296.9,2566.6,2716.3,2620.2,2733.2,2862.6,2792.1,2882.0,2725.7,2693.7,2491.5,2127.5,2272.4,2353.7,2298.8,2040.5,1960.6,67788.2
30/04/2019,3012.0,3044.5,3050.4,,2968.7,3004.3,3075.9,2901.7,4017.9,3679.2,3303.6,2494.5,2677.4,2848.9,2876.8,2987.5,2891.9,3001.4,2519.1,3641.3,4535.4,4329.0,4715.8,3833.3,2983.1,78393.6
29/04/2019,2618.4,2900.0,3164.2,,3228.2,3578.5,2991.6,3231.5,4347.9,4091.3,4099.2,3197.3,2616.0,2582.8,2561.6,2577.2,2660.4,2779.5,2652.2,2785.2,3717.0,3166.3,3725.4,2912.9,3122.6,75307.2
28/04/2019,3000.4,2736.2,3272.0,,3033.6,3025.6,3606.5,3359.5,3136.9,3593.0,3365.0,3269.4,2956.2,2750.9,2564.5,2496.7,2617.5,2548.6,2783.5,3063.0,3563.0,4590.7,4234.8,4735.6,3646.5,77949.6
27/04/2019,3074.1,2573.4,2679.5,,2927.5,2861.2,2620.7,2464.8,2301.1,2615.2,2417.5,2348.3,2767.3,2561.0,3023.8,2960.1,3166.5,2538.7,2883.4,2858.4,2664.5,2849.1,2218.9,2425.3,2372.0,64172.3
26/04/2019,3110.5,3247.0,3149.9,,3108.2,2974.3,3094.5,3943.8,4246.0,4295.2,4289.6,4370.0,4013.7,3542.2,2907.6,2648.0,2700.4,2812.5,3188.5,3927.5,4855.9,4739.9,4416.1,3627.7,3146.1,86355.1
25/04/2019,2935.0,2892.1,3105.7,,2779.2,2885.1,2407.3,3391.9,3342.4,2841.9,2566.5,2739.0,2964.7,3024.1,2896.9,3125.3,3258.4,2788.7,2992.6,4327.4,5378.4,5361.3,5359.0,3873.0,3267.9,80503.8
24/04/2019,3038.7,3355.0,3108.7,,3045.3,2931.6,2037.2,2078.3,2363.9,2542.6,2179.5,1956.2,2063.5,2379.2,1898.6,2288.7,2544.2,2152.8,2426.9,2912.6,3627.1,2841.1,3064.8,2419.5,2442.0,61698.0
23/04/2019,2838.4,3048.3,3312.4,,3583.7,3546.5,3292.7,3153.3,2864.7,2889.8,3031.7,3099.4,3651.4,3937.0,3888.1,3745.5,3706.9,3624.0,3153.5,2715.1,3041.9,3115.4,2584.2,2476.5,2449.3,76749.7
22/04/2019,2526.8,2402.3,2349.6,,2453.2,2423.6,2451.7,2551.3,2881.2,3047.8,2946.2,4073.2,4126.2,4147.3,4274.8,4204.0,4237.6,4271.6,4068.3,2797.5,2934.8,2944.1,3632.7,3670.3,3938.0,79354.1
21/04/2019,1705.5,1688.1,1673.3,,1641.7,1606.6,1985.6,1767.9,1833.5,2032.3,1968.4,2140.6,2565.8,3204.8,3380.0,3546.6,3406.0,3447.3,1624.0,1609.6,1928.0,2195.6,1730.4,1728.3,1780.1,52190.0
20/04/2019,2105.3,1832.6,2366.7,,2182.9,1651.6,1631.0,1509.2,1886.3,1849.0,1583.4,2091.9,3604.0,3690.2,3745.5,3513.7,3694.7,3435.0,1971.8,1604.1,1871.4,1883.3,1685.4,1796.2,1954.6,55139.8
19/04/2019,2797.2,3383.3,3488.7,,3870.2,3545.8,2623.5,2473.0,3310.1,3686.9,3849.7,3869.8,3881.8,3767.2,4564.2,4129.9,4705.9,4778.6,3209.3,3112.7,2742.4,2423.9,2359.4,2303.4,2147.6,81024.5
18/04/2019,3351.1,3102.0,3165.9,,3581.0,3310.0,3290.8,2851.3,2274.7,2240.9,3302.2,3572.3,3929.2,4093.9,4211.7,4588.1,4358.0,4218.8,3807.5,3346.7,2915.9,3057.8,3388.0,3389.9,3214.7,82562.4
17/04/2019,3800.8,3342.8,3694.0,,3497.0,3113.5,3395.1,3050.4,2879.6,2674.8,3328.1,4242.8,4623.9,4720.1,4667.6,4848.3,5245.9,4935.8,4469.9,3189.6,3019.0,3025.9,3226.9,3333.6,3705.9,90031.3
16/04/2019,3256.2,3695.8,3476.3,,3509.0,3676.4,3225.7,3244.8,3122.4,3291.7,3863.0,4254.7,3996.2,4198.1,4157.4,4257.6,4187.5,4387.7,3839.6,3196.5,2699.3,3061.0,3424.6,3466.2,3254.7,86742.4
15/04/2019,2363.4,2501.3,2711.2,,2756.0,2481.8,2943.9,2709.7,2961.4,3103.5,3080.2,4231.7,4289.5,4391.5,4462.4,4809.8,4727.0,4759.6,4636.7,4030.0,3011.5,3065.0,3081.4,3507.5,3171.6,83787.6
14/04/2019,2437.4,2349.4,2424.6,,2626.6,2749.8,2743.6,2703.0,2713.7,2974.3,3153.3,3358.3,3532.5,3460.0,4336.7,4463.3,4480.0,4355.1,3913.8,3614.3,3376.2,2798.8,2758.0,2745.5,2876.8,76945.0
13/04/2019,2802.4,2738.3,2643.5,,2737.4,2518.5,2472.0,2726.3,2825.2,2868.7,2818.3,2882.6,3103.6,3238.6,3224.7,3453.4,3886.2,3737.5,3706.1,2964.8,2994.6,2905.5,2961.1,3027.8,2967.7,72204.8
12/04/2019,2624.2,2843.7,2671.3,,2684.2,2445.2,2530.8,3667.3,3609.6,3409.5,3186.4,2762.7,2944.3,3189.2,3441.1,3373.1,3773.8,3549.9,3219.5,3064.3,2385.4,2421.6,2185.4,2044.1,2287.7,70314.3
11/04/2019,2575.9,2715.9,2792.7,,2729.6,2797.7,2488.4,3390.7,3144.0,3051.5,2911.4,2623.9,2774.1,3046.8,3093.8,3116.6,3320.6,3256.8,3214.5,3531.4,3684.6,3819.9,4105.9,3638.1,3112.8,74937.6
10/04/2019,2473.5,2539.4,2357.0,,2438.5,2428.4,2557.3,2414.9,2318.5,2401.3,2625.6,2927.1,3471.1,3986.3,3939.8,3987.5,4079.2,3796.3,3461.7,2523.6,2579.9,2388.9,2344.2,2334.5,2382.5,68757.0
09/04/2019,2973.1,3048.3,2963.5,,3000.5,2823.4,2527.6,2774.5,2668.7,2389.7,2369.9,2527.2,3102.3,3573.3,3481.8,3613.7,3620.6,3552.6,3284.8,2647.0,2317.0,2344.5,2449.4,2478.7,2765.7,69297.8
08/04/2019,2239.3,2123.6,2056.7,,2112.0,2082.5,2731.5,2260.2,2489.7,2361.1,2478.3,2480.8,2831.0,3094.0,3718.3,3639.6,3636.6,3630.7,3557.5,2644.6,2258.2,2389.2,2581.1,2444.0,2425.7,64266.2
07/04/2019,2533.4,2461.8,2397.4,,2228.7,2281.1,2195.9,2040.8,2008.7,2158.1,2139.3,2377.6,2028.0,2056.9,2623.1,2681.3,2881.6,2645.7,2686.1,2390.5,3094.6,3197.0,2849.9,2531.1,2703.9,59192.5
06/04/2019,2353.0,2095.6,2242.2,,2369.6,2229.1,2188.0,2289.5,2335.4,2530.8,2761.7,2576.5,2747.1,2987.0,2907.2,3093.5,3562.4,3257.9,2885.4,2419.9,2479.3,2564.3,2497.5,2331.4,2175.5,61879.8
05/04/2019,2716.4,2470.1,2352.4,,2364.0,2352.7,2173.2,2375.6,2779.4,2685.4,2628.4,2004.8,2331.4,2438.9,2513.6,2702.8,2801.7,2944.6,2897.2,2443.6,2602.0,2485.8,2393.6,2427.5,2254.3,60139.4
04/04/2019,2788.6,2790.0,2692.6,,2808.4,2698.8,2422.4,2948.6,3259.5,3126.8,3336.8,3088.7,3114.4,2465.7,2887.9,2852.8,2961.4,3062.5,2779.9,2617.6,3331.6,2858.4,2578.8,2608.0,2497.6,68577.8
03/04/2019,2852.9,2935.4,2509.1,,2256.1,2356.2,2563.4,2729.2,2960.3,2639.7,2587.7,2741.1,2689.3,2762.0,2635.5,2395.1,2487.0,2462.9,3049.4,3363.7,3747.8,3656.0,3275.5,2658.4,2535.6,66849.3
02/04/2019,4102.9,4079.2,3643.0,,3697.8,3845.5,3192.3,3345.6,3294.3,3318.8,3690.4,3975.5,4160.1,4241.9,4441.7,4831.1,4897.8,4251.1,4000.9,3313.6,2824.3,3104.1,3193.6,3077.3,3064.6,89587.4
01/04/2019,2633.9,2890.4,2495.0,,1862.0,2123.4,2235.2,2782.8,2681.2,2155.0,2388.7,3321.8,4032.3,3996.9,4019.7,4048.6,4050.1,3906.4,3362.4,2555.1,2717.8,2723.8,2975.6,2903.0,3542.9,72404.0
31/03/2019,2130.0,2243.7,,,2293.7,2398.4,2386.3,2288.8,2099.4,2320.7,2149.0,3126.1,3332.8,3463.2,3316.7,3462.4,3336.5,3180.7,2881.1,2106.4,2425.5,2510.3,2339.8,2082.9,2208.4,60082.8
30/03/2019,2850.4,2636.4,3061.6,,3265.9,3284.5,3342.2,2925.2,3381.4,3269.7,3019.0,3731.5,4193.5,4096.3,4194.2,4227.9,4685.0,3950.9,2986.4,3115.7,2605.4,2924.0,2806.7,2680.3,2668.2,79902.3
29/03/2019,2800.4,2821.4,3151.6,,3125.4,3498.5,3044.8,2779.8,2348.3,2513.0,3118.7,4136.9,4278.1,4335.3,4169.5,4198.9,3786.0,3854.2,2757.6,2424.3,2471.6,2497.7,2706.1,2883.9,3255.7,76957.7
28/03/2019,2650.7,2966.6,2947.3,,3213.0,3430.1,3153.8,2946.7,2594.4,2365.9,2644.2,2985.2,3448.4,3609.6,3581.6,3372.7,3327.3,3099.9,2640.8,2368.0,2661.6,2187.8,2578.0,2643.8,2613.4,70030.8
27/03/2019,2657.3,2725.3,2555.7,,2519.4,2454.0,2730.0,2819.4,2655.4,2480.1,2694.6,2945.5,3258.6,3299.7,3444.0,3538.0,3395.0,3312.5,3019.9,2336.0,2436.7,2460.8,2498.6,2636.0,2415.7,67288.2
26/03/2019,2645.1,2629.0,2761.4,,2915.9,3040.4,2914.7,3103.4,2707.2,2919.9,3170.4,3250.7,3337.8,3254.7,3218.0,3367.0,3336.5,3292.1,2880.3,2728.9,2917.3,3096.8,3213.2,2962.4,2669.5,72332.6
25/03/2019,3436.7,3333.8,3369.8,,3322.4,3691.6,3560.1,3857.1,3484.6,3334.6,3621.1,4563.1,4545.6,4272.6,4202.6,4107.7,4123.9,4141.9,3540.6,3229.6,2578.2,3003.1,2742.0,2637.9,2699.5,85400.1
24/03/2019,2182.2,2345.6,2468.4,,2497.9,2410.0,2314.1,2263.3,2259.5,2117.4,2127.1,1995.0,2425.8,2431.5,2441.3,2658.2,3320.3,3199.1,3044.1,3300.1,3558.4,3845.7,3617.1,3359.8,3640.3,65822.2
23/03/2019,2620.1,2647.0,2857.9,,2757.7,2743.4,2763.2,3119.7,3077.4,2861.0,2973.9,3149.2,3415.1,3743.4,3899.2,3994.0,4006.3,3474.1,3578.2,3368.3,3087.3,3467.5,2890.7,2746.6,2773.3,76014.5
22/03/2019,2546.9,2457.7,2699.4,,2814.8,2878.6,3198.5,2702.6,2663.8,2233.3,2506.2,3133.1,3130.1,3590.7,3701.1,3496.3,3530.4,3439.2,3186.0,3104.6,2274.2,2564.5,2742.1,2868.6,3175.9,70638.6
