# 16/01/2020 06:02:49 PM : Hour Values - EPEX Spot Intraday Trading - Switzerland
Delivery day,Hour from,Hour to,Volume Buy (MW),Volume Sell (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Index Price,Weighted Average Price
24/05/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,45.25,0.00
24/05/2019,23,23,258.7,258.7,39.00,48.00,42.03,24/05/2019 18:43:00,45.25,45.25
24/05/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,43.61,0.00
24/05/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,43.61,0.00
24/05/2019,22,22,292.1,292.1,35.10,44.90,44.90,24/05/2019 19:00:00,43.61,43.61
24/05/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,44.02,0.00
24/05/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,44.02,0.00
24/05/2019,21,21,264.0,264.0,43.00,44.50,43.00,24/05/2019 16:48:00,44.02,44.02
24/05/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,44.05,0.00
24/05/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,44.05,0.00
24/05/2019,20,20,169.5,169.5,43.00,44.50,44.00,24/05/2019 17:53:00,44.05,44.05
24/05/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,41.64,0.00
24/05/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,41.64,0.00
24/05/2019,19,19,91.2,91.2,40.00,41.89,40.00,24/05/2019 13:30:00,41.64,41.64
24/05/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,38.33,0.00
24/05/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,38.33,0.00
24/05/2019,18,18,137.8,137.8,38.00,38.56,38.00,24/05/2019 14:12:00,38.33,38.33
24/05/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,35.24,0.00
24/05/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,35.24,0.00
24/05/2019,17,17,137.1,137.1,34.07,36.50,36.50,24/05/2019 14:24:00,35.24,35.24
24/05/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,34.60,0.00
24/05/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,34.60,0.00
24/05/2019,16,16,136.8,136.8,33.00,35.50,33.00,24/05/2019 10:45:00,34.60,34.60
24/05/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,33.95,0.00
24/05/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,33.95,0.00
24/05/2019,15,15,176.0,176.0,32.00,36.06,32.00,24/05/2019 12:49:00,33.95,33.95
24/05/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,34.42,0.00
24/05/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,34.42,0.00
24/05/2019,14,14,156.5,156.5,32.00,35.62,32.00,24/05/2019 11:47:00,34.42,34.42
24/05/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,35.18,0.00
24/05/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,35.18,0.00
24/05/2019,13,13,148.0,148.0,32.00,37.18,33.00,24/05/2019 10:57:00,35.18,35.18
24/05/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,37.46,0.00
24/05/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,37.46,0.00
24/05/2019,12,12,125.0,125.0,34.00,38.96,34.00,24/05/2019 10:14:00,37.46,37.46
24/05/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,41.37,0.00
24/05/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,41.37,0.00
24/05/2019,11,11,125.0,125.0,34.00,42.54,34.00,24/05/2019 09:13:00,41.37,41.37
24/05/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,43.97,0.00
24/05/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,43.97,0.00
24/05/2019,10,10,148.0,148.0,40.00,45.09,44.00,24/05/2019 08:01:00,43.97,43.97
24/05/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,47.34,0.00
24/05/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,47.34,0.00
24/05/2019,9,9,190.8,190.8,46.10,48.36,46.10,24/05/2019 06:57:00,47.34,47.34
24/05/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,53.95,0.00
24/05/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,53.95,0.00
24/05/2019,8,8,70.5,70.5,46.63,54.00,54.00,23/05/2019 20:28:00,53.95,53.95
24/05/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,49.45,0.00
24/05/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,49.45,0.00
24/05/2019,7,7,60.5,60.5,43.12,49.50,49.50,23/05/2019 20:28:00,49.45,49.45
24/05/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,37.99,0.00
24/05/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,6qh1,6qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,6hh1,6hh1,0.0,0.0,0.00,0.00,0.00,,37.99,0.00
24/05/2019,6,6,65.0,65.0,36.23,38.00,38.00,23/05/2019 19:48:00,37.99,37.99
24/05/2019,5qh4,5qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,5qh3,5qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,5hh2,5hh2,0.0,0.0,0.00,0.00,0.00,,37.71,0.00
24/05/2019,5qh2,5qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,5qh1,5qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,5hh1,5hh1,0.0,0.0,0.00,0.00,0.00,,37.71,0.00
24/05/2019,5,5,77.5,77.5,34.65,38.00,35.00,23/05/2019 21:58:00,37.71,37.71
24/05/2019,4qh4,4qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,4qh3,4qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,4hh2,4hh2,0.0,0.0,0.00,0.00,0.00,,35.90,0.00
24/05/2019,4qh2,4qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,4qh1,4qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,4hh1,4hh1,0.0,0.0,0.00,0.00,0.00,,35.90,0.00
24/05/2019,4,4,72.0,72.0,34.88,36.00,35.00,23/05/2019 21:58:00,35.90,35.90
24/05/2019,3qh4,3qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,3qh3,3qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,3hh2,3hh2,0.0,0.0,0.00,0.00,0.00,,36.99,0.00
24/05/2019,3qh2,3qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,3qh1,3qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,3hh1,3hh1,0.0,0.0,0.00,0.00,0.00,,36.99,0.00
24/05/2019,3,3,65.5,65.5,35.65,37.00,37.00,23/05/2019 18:15:00,36.99,36.99
24/05/2019,2qh4,2qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,2qh3,2qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,2hh2,2hh2,0.0,0.0,0.00,0.00,0.00,,37.99,0.00
24/05/2019,2qh2,2qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,2qh1,2qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,2hh1,2hh1,0.0,0.0,0.00,0.00,0.00,,37.99,0.00
24/05/2019,2,2,60.6,60.6,35.13,38.00,38.00,23/05/2019 18:15:00,37.99,37.99
24/05/2019,1qh4,1qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,1qh3,1qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,1hh2,1hh2,0.0,0.0,0.00,0.00,0.00,,41.99,0.00
24/05/2019,1qh2,1qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,1qh1,1qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
24/05/2019,1hh1,1hh1,0.0,0.0,0.00,0.00,0.00,,41.99,0.00
24/05/2019,1,1,60.5,60.5,40.45,42.00,42.00,23/05/2019 18:15:00,41.99,41.99
23/05/2019,24qh4,24qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,24qh3,24qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,24hh2,24hh2,0.0,0.0,0.00,0.00,0.00,,34.50,0.00
23/05/2019,24qh2,24qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,24qh1,24qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,24hh1,24hh1,0.0,0.0,0.00,0.00,0.00,,34.50,0.00
23/05/2019,24,24,10.0,10.0,34.50,34.50,34.50,23/05/2019 10:59:00,34.50,34.50
23/05/2019,23qh4,23qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,23qh3,23qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,23hh2,23hh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
23/05/2019,23qh2,23qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
23/05/2019,23,23,10.0,10.0,44.00,44.00,44.00,23/05/2019 10:59:00,44.00,44.00
23/05/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,46.98,0.00
23/05/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,46.98,0.00
23/05/2019,22,22,5.1,5.1,46.00,47.00,46.00,23/05/2019 14:12:00,46.98,46.98
23/05/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
23/05/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
23/05/2019,21,21,0.2,0.2,44.00,44.00,44.00,23/05/2019 13:47:00,44.00,44.00
23/05/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,47.10,0.00
23/05/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,47.10,0.00
23/05/2019,20,20,4.1,4.1,47.10,47.10,47.10,23/05/2019 17:48:00,47.10,47.10
23/05/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,47.92,0.00
23/05/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,47.92,0.00
23/05/2019,19,19,18.2,18.2,45.10,48.00,48.00,23/05/2019 15:57:00,47.92,47.92
23/05/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,39.80,0.00
23/05/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,39.80,0.00
23/05/2019,18,18,24.4,24.4,35.50,43.00,43.00,23/05/2019 14:22:00,39.80,39.80
23/05/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,30.50,0.00
23/05/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,30.50,0.00
23/05/2019,17,17,10.4,10.4,30.50,30.50,30.50,23/05/2019 10:58:00,30.50,30.50
23/05/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,28.90,0.00
23/05/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,28.90,0.00
23/05/2019,16,16,50.0,50.0,24.00,33.00,33.00,23/05/2019 13:39:00,28.90,28.90
23/05/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,30.04,0.00
23/05/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,30.04,0.00
23/05/2019,15,15,10.4,10.4,30.04,30.04,30.04,23/05/2019 10:58:00,30.04,30.04
23/05/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,30.04,0.00
23/05/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,30.04,0.00
23/05/2019,14,14,10.2,10.2,30.00,30.04,30.04,23/05/2019 10:57:00,30.04,30.04
23/05/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,31.89,0.00
23/05/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,31.89,0.00
23/05/2019,13,13,5.3,5.3,30.00,32.00,32.00,23/05/2019 10:57:00,31.89,31.89
23/05/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,31.96,0.00
23/05/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,31.96,0.00
23/05/2019,12,12,12.2,12.2,27.22,33.00,27.22,23/05/2019 09:43:00,31.96,31.96
23/05/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,30.56,0.00
23/05/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,30.56,0.00
23/05/2019,11,11,0.6,0.6,28.12,33.00,33.00,23/05/2019 08:58:00,30.56,30.56
23/05/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,33.22,0.00
23/05/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,33.22,0.00
23/05/2019,10,10,1.0,1.0,33.20,33.24,33.20,23/05/2019 07:55:00,33.22,33.22
23/05/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
23/05/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
23/05/2019,9,9,0.5,0.5,29.00,29.00,29.00,23/05/2019 07:26:00,29.00,29.00
23/05/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,48.76,0.00
23/05/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,48.76,0.00
23/05/2019,8,8,0.0,0.0,0.00,0.00,0.00,,48.76,0.00
23/05/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,43.09,0.00
23/05/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,43.09,0.00
23/05/2019,7,7,0.0,0.0,0.00,0.00,0.00,,43.09,0.00
23/05/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,35.70,0.00
23/05/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,6qh1,6qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,6hh1,6hh1,0.0,0.0,0.00,0.00,0.00,,35.70,0.00
23/05/2019,6,6,0.0,0.0,0.00,0.00,0.00,,35.70,0.00
23/05/2019,5qh4,5qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,5qh3,5qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,5hh2,5hh2,0.0,0.0,0.00,0.00,0.00,,34.18,0.00
23/05/2019,5qh2,5qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,5qh1,5qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,5hh1,5hh1,0.0,0.0,0.00,0.00,0.00,,34.18,0.00
23/05/2019,5,5,0.0,0.0,0.00,0.00,0.00,,34.18,0.00
23/05/2019,4qh4,4qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,4qh3,4qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,4hh2,4hh2,0.0,0.0,0.00,0.00,0.00,,33.71,0.00
23/05/2019,4qh2,4qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,4qh1,4qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,4hh1,4hh1,0.0,0.0,0.00,0.00,0.00,,33.71,0.00
23/05/2019,4,4,0.0,0.0,0.00,0.00,0.00,,33.71,0.00
23/05/2019,3qh4,3qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,3qh3,3qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
23/05/2019,3hh2,3hh2,0.0,0.0,0.00,0.00,0.00,,34.12,0.00
23/05/2019,3qh2,3qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
