# 30/12/2020 11:32:30 AM: Volumes - EPEX Spot Market Auction - germany_luxembourg
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Total Volume
23/02/2020,28986.5,29858.5,30228.4,,29553.7,29314.1,29296.1,28452,28042.2,28337.2,28082.9,28472.9,29288.5,29746.4,29877.1,29178.5,28804.1,28533.5,29069.3,29482.6,28782.8,29141,29145.8,27317.8,27294.7,694286.6
22/02/2020,27136.5,26922.8,28253.7,,27590.4,27857.5,27711.8,28337.6,29141.7,29030.3,30608.2,32474.4,34200.7,35490.1,34683.9,33276.3,30908.8,29165.4,28926,30237.7,29883.1,28633.1,28607.3,27511.7,27694.6,714283.6
21/02/2020,28076,27945.4,28055.2,,28374.1,28548,28485.6,27355.8,28513.7,31010.5,31846.4,32999.6,33587.8,34143.2,34202.9,33843.3,32944.6,31733.1,30960,30813.1,29649.4,25718.9,26204.1,25555.4,25497.5,716063.6
20/02/2020,26160.3,27244.6,26905.8,,26855.7,27816.6,27882,27582.2,28493.8,29352.2,29047.2,29817.1,29995.5,29911.4,29978.6,29856.3,30203.7,30026.5,29663.1,29783.8,29104.7,27563.8,27290.5,26581.1,26914.9,684031.4
19/02/2020,26857.8,27214.4,27397.3,,27392.7,27366,26635.1,25496.9,27079.7,28410,28509.1,28692.1,29242.4,30287.6,30052.6,30077.4,29676.8,28531.6,28849,29013.5,28273,25398.4,24463.2,24185.3,25271.5,664373.4
18/02/2020,28037.9,29044.1,28917.3,,29221.8,29718.9,29004.5,28216.1,29110.7,32825.2,33738.2,35125.4,35470.2,35151.5,35224.1,35268.8,34320.6,32129.4,31466.1,31741,30703.7,27038.9,26328.1,26220.5,26464.1,740487.1
17/02/2020,27391,27771.7,27547.1,,27139.6,25898,25142.7,26989.7,25951.2,30113.2,30207.6,30827.1,30977.2,31331.1,32359.6,31827.4,31072.2,29879.9,29525.6,30394.1,29772.3,24603.9,24877.5,24911.6,24346,680857.3
16/02/2020,29817.1,30695.6,32073,,32109.4,31216.3,31237,30867.4,31929,32822.7,33497.5,33405.6,34607.6,35082.8,35118.7,34249.5,32715.5,31483.5,30452.8,31400.6,31020.1,31006.3,30946,31059.2,31151.5,769964.7
15/02/2020,24264.6,25992.2,26967.4,,27571.7,27848.4,28757.6,28452.7,27651,27654.3,28131.4,28395.6,30081,30153.7,30165.3,29637.7,29420.5,28641.2,28418,28748.3,29004.2,28111.1,27633.5,27374.9,27379.4,676455.7
14/02/2020,22755.6,22991,23708.8,,23826.7,24400.4,23543.3,23655.9,24290.1,29882.8,29934.6,30823,31697.2,32168.3,31953.6,31758.9,31927.8,31311.3,30690.8,31121.4,30596,24343.9,24257,23480.3,23305.7,658424.4
13/02/2020,31740.9,31944.2,30677.3,,32656,33395.7,32727.7,34045.9,38034.6,43600.8,42892.5,41026.7,40660.7,40551.7,40166.9,39937.6,39889.5,39237.5,40056.9,40667.6,41475.5,35449.5,34589.2,33763.8,31596.3,890785
12/02/2020,29361.9,30352.1,30612.6,,30711.1,30895.4,30680,30393.8,29413.3,31020.6,32168.9,33213.6,34008.4,33833,33693.7,33286.2,32199.8,30620.9,31065.1,30173.8,29411,27191.7,26445.2,26468.8,27163,734383.9
11/02/2020,28345.9,29989.7,30611.5,,30464.7,30123.7,30461.8,30194.6,30848.8,32575.3,32970.4,33143,33985,33975.4,33848.8,32436.6,32033.5,31915,31835.7,30894.9,30715.1,30120.7,29718.5,28716.6,28828.7,748753.9
10/02/2020,31509.9,31440.2,31718.2,,31506.9,31078.7,30276.6,32175.6,33487.7,34210.3,35651.1,36414.3,36114.8,37008,35805.7,35035.3,33914.6,33387.8,34281.4,32898.1,32567.9,31606.4,30461.9,29117.5,29734.2,791403.1
09/02/2020,22901.8,24420.4,24407.1,,24287,24518.8,25319.4,25541.9,25687.9,26912,29345.3,31525.3,34920.3,35351,34054.4,32551.4,30800.7,28357.4,28013.8,29020,29878.9,30137.6,29668.2,28399.9,28009.4,684029.9
08/02/2020,23297.1,24640.5,25187.7,,24857.4,26376.8,26818,25414.1,22975.4,22132,23125.4,24775.4,25055.3,24847,23643.4,22570.9,23009.6,21668.2,22057.8,22196.2,21922.2,21170.8,21415.7,21340.9,21169.9,561667.7
07/02/2020,21681.1,21839,24083.2,,24999.4,23430.6,22854.9,23475.9,25862,28128.8,28906.1,28840.7,30253.2,30311.5,30036.6,29939.8,29282.6,28083.4,27294.1,27501.6,26678.8,23988,22838.6,22645.4,23732.9,626688.2
06/02/2020,20069.9,20269.1,20682.5,,20634.8,20757.5,21430,20863,23430.7,23693.7,24669.4,25952.9,27129.7,27194,27025.5,25972.5,25611.9,26021.7,26675.8,26624.2,25931.1,21415,21115.7,20654.9,19988,563813.5
05/02/2020,19935.3,19818.6,20312.1,,21106.6,21171.3,21047,22149.1,22990.2,24896.6,26138.6,26575.1,27638.5,28232.5,27930.2,27744.2,27309.8,27018.5,26614.2,26255.8,25294.8,22829,20613.9,20778.6,19597.3,573997.8
04/02/2020,25043,25114.8,24915.4,,24842.8,25433.8,25090.7,24102.2,23916.4,25044.9,25089.1,25801.7,25863.8,25512.9,26011.5,25957.8,25966.3,26410.4,26401.2,25444.6,24521.1,21003.4,20088.5,19792.2,19323.2,586691.7
03/02/2020,26622,26461.1,26392.5,,26399.9,26827.5,26573.7,25021,25242,28683.3,28578,28662,28895.9,28856.1,29058.8,29085.3,28714.2,27848.1,28133.2,28205.8,27577.1,22607.1,22656.1,21935,23563.2,642598.9
02/02/2020,29106.6,29164.5,29068.9,,29043.8,29087.4,29064.5,28291,27692.9,27476.4,26054.7,26251.7,26434.3,26398,25726.3,26057,26089.9,26832.7,27295.6,27739.5,27214.1,26478.6,27939.8,27716.4,27463.6,659688.2
01/02/2020,28807.3,28796.7,29781,,29916.2,29897,29609.2,28548.3,28177.2,28495.2,29063.4,29573.3,29765.9,29560.5,29207.4,28632.2,28540.4,28541.2,29409.2,30104.9,29561.3,28522.6,28489,27951.8,28280.9,697232.1
31/01/2020,27318.3,27198,27534.7,,27551,26940.8,26215.4,27580.4,26750.9,28377.5,28956.7,29119,29588.9,29678.5,29346.9,29006.8,29147.2,29141.6,29080,28696.4,28897.6,27032.7,26421,26239.6,26082.1,671902
30/01/2020,23131.6,23529.7,24480,,25781.8,25904.2,25541.9,24762.5,25801.3,26107.2,26342.1,26431.9,26773.3,26304.5,26173.9,26159.2,26446.5,26506.6,26890.9,27159.4,26858,26300.1,24401.9,25625.9,27308,620722.4
29/01/2020,26017.7,25942.8,25766,,26733.5,26922.1,25346.7,26302.1,27850.5,28658.6,28606.7,28888.5,28945.8,29326.8,29027.9,28839.8,28678,28924.2,29380,29616,28235.5,26218.8,25031,24881.8,25253,659393.8
28/01/2020,21194.7,21262.6,21329.8,,22875.3,22778.3,22086.2,23332.7,24947.7,27148.6,27112.1,27334.1,27495,27338.6,26687.9,26685.4,26598.7,26612,26823.1,26545.6,26480,24025.7,24647.8,24878.1,23672.5,599892.5
27/01/2020,22527.7,22921.4,23806.9,,24814.6,25359.9,23868.8,24477.3,26230.4,28295,28747.3,29437.4,28148.1,28238.6,27961.1,28025.7,28160.6,27865,28628.9,27736.5,27993.6,25249.7,24050.7,23921.6,24412.1,630878.9
26/01/2020,23195.2,21707,21695.7,,22666.1,23034,22847.4,23178.4,22843,22924.7,22894.1,23021.3,24040.9,25171.3,24480.1,23795.8,23736.8,23857.7,24698.9,24767.3,24126.9,24534.5,24396.8,24727.4,23278.7,565620
25/01/2020,26627,26757.8,26871,,25495.1,25916.5,25594.4,26007.4,26318.1,25984.8,26645.4,27932.3,28521.9,28781,28381.5,27380.4,25891.8,25439.2,26149.1,26660.6,27854.4,27397.7,26435.6,27153.9,27886.8,644083.7
24/01/2020,24060.8,23321.6,23437.7,,23192.4,23127,23008.3,25517.4,27779.3,27011.5,28547.7,27922.7,28542.4,28983,29080.3,28320.8,26431.8,25935.6,26372.8,25677.5,26645.6,26344.3,24305.8,24047.8,23583.3,621197.4
23/01/2020,22721,22556.4,23023.2,,23346.1,23861.5,23395.9,25661.1,27501.1,27217.9,27236,27610.4,27930.9,28870.7,28998.4,28196.3,27381.6,26816,27273.9,26682.1,26498.5,26650.3,25266.2,24516.9,24015.5,623227.9
22/01/2020,24345.2,24107,24044.5,,23812.8,23331.4,24281.7,26495.5,30132.2,29502,30387.5,30000.9,30380.6,30344.7,30066.3,29120,26628.4,25125.5,26328.7,25957.4,25525.3,27744.7,25459.7,24978.3,24830.4,642930.7
21/01/2020,23725.4,23088.9,23081.3,,23101.9,23170.8,23249.2,25924.9,28198.2,28547.2,29313.7,30732.9,32055.3,32782.2,32329.2,30771.5,28596.2,26943.5,27430.9,28063,28125.8,28608.1,26370.1,26193.6,24725.9,655129.7
20/01/2020,24825.8,25916.4,26729.5,,27597.1,27624,26713.2,28133.1,29591.3,30924.8,30985.3,31470.4,31538.4,31321.1,31061.7,30785.6,31203.2,30280.8,29706.1,28651,29233,28934.1,27929.9,27958.2,26460.7,695574.7
19/01/2020,19305.3,17563.5,18393.6,,19001.5,19497.5,19449.1,20234.5,20532.5,19394.6,19568.6,20872.5,21030.7,21566.2,20302.5,19975,19948.9,20755.7,21901.7,22357.1,21106.7,20414.2,19980.4,20038.1,19982.7,483173.1
18/01/2020,23592.8,21953.1,22524.6,,22075.2,22162.1,21523.3,22466.7,22677.5,22417.2,23972.5,24078.1,24025,23769.5,22955,22082,20909.2,21944.6,22304.3,22151.3,23018.4,22263.7,20417.5,20256,20586,536125.6
17/01/2020,22442.3,23220.3,23935.4,,25063.3,25567.1,23693.7,22175.5,23148.2,24412.3,25846,25896.2,26688.9,27088.2,25861.4,25256.1,25575.7,26271.2,25916.7,25075.7,24210.2,21186,20750.2,20412.8,18898.9,578592.3
16/01/2020,21129.8,21600.2,22363.4,,23451,23681.1,23094.8,24821.9,25030.3,27805.7,28140.6,28993.8,29528.8,30277.8,30453.4,30195.9,29588.1,28464.6,28323.7,26032.2,25090.1,21878.9,21881.2,21323.7,21146.9,614297.9
15/01/2020,22302,22599.7,22818.9,,22847.7,22750.5,22894.1,24609,24380.1,26018,26510.8,28113.6,29923.8,29593.5,29057.2,27062.6,25865.4,26571.7,26343.2,26986.6,26487.9,23327.3,22208.6,21939.7,21895.6,603107.5
14/01/2020,22458.7,22002.1,22343.8,,22565.6,22733.5,22503.2,23858.1,25321.2,25975.5,25540.1,27080.5,26835.1,26600.6,26203.9,25948,25666,25786.6,25596,26151.4,27224.6,24214,23736.1,22514.3,22821.4,591680.3
13/01/2020,24667.2,24035.2,22658.1,,21731.9,20785.1,20753.7,21114.9,23026.8,24123.5,24150,24621.1,24583,24605.6,24402.1,24318.1,24538,24028.3,24134.6,23197,21987.5,22970.3,23353.9,23547,24066.7,561399.6
12/01/2020,25865.6,26664.3,26616.4,,26473.1,26701,26789,27459.1,27481,26664.7,27634.1,29127.9,29850.2,30384,30451.8,29192.7,28663.7,28759.9,27820.6,27572.9,27931.8,28225.1,27479.1,26021.1,24790.2,664619.3
11/01/2020,20258.1,20242,20847.8,,21785.4,21900.5,22209.6,22784.6,21452.3,20714.5,21054.9,23039.8,23318.6,24065.9,23650.7,22444.6,20232.4,20345,22260.5,23731.6,23605.9,25039.4,24865.7,25398.2,25358.1,540606.1
10/01/2020,21123.6,20959.9,20976.1,,21436.6,21568.2,21478.6,23132.9,25349,26516.5,27752.5,27639,27349.7,27756.2,26407.9,25767.4,24876.9,24609.2,25320.2,25299.7,25085.8,23552.7,21541.2,20942.4,20786,577228.2
09/01/2020,21961.7,23007.1,23345.1,,23905.5,24092.5,23752,24179.9,25253.4,26558.4,25716.5,25278.6,25407.1,25378.5,25366.3,25819.2,25758.8,25365.5,24811.4,25480.3,24787.7,25561.2,23313.1,21639.9,21506,587245.7
08/01/2020,25179,23572.2,24012.7,,24055.3,23845.8,23391.4,24788.2,26376.8,25762.8,25933.2,26395.1,25911.3,25689.6,24942.6,23525.5,24023.6,24404.9,25028.1,24382.6,24327.1,23474,22331.5,21824.1,21246.2,584423.6
07/01/2020,21132.1,20616.3,20536.3,,20102.1,19487,19698.5,20040.8,21474.2,23966.4,24339.6,24570.5,24923.3,24923.1,24734.2,24194.8,24173.9,24062.1,24757.3,23850,23933,23646.9,22307.8,21905.6,22488.7,545864.5
06/01/2020,22210.4,21650.6,22990.8,,22855.9,21589,21931.1,22194.7,23859.4,25836.2,26273.8,27453.5,27800.3,28569.1,28213.4,28178.7,28108,28060.9,28369.2,27277.5,26646.7,25760.8,24422.4,24271.8,21693.1,606217.3
05/01/2020,20144.4,19768.8,19662.5,,18953.6,19567.2,19819,20517.6,21099.6,21051.3,20662.1,20803.8,21494.5,21880.1,21661.8,21497.6,21503.2,22147.7,22412.3,22546.3,23663.3,23317,22738,22268.7,21634.1,510814.5
04/01/2020,24304.3,24927.9,24013.6,,23428.7,23403.8,24004.1,24675.8,25593.8,26295.3,27123.1,27808.2,29093.7,29270,28746.3,27767.1,26308.7,25800.9,24028.1,23906,23672.9,21735,20047.4,19186.6,19310.8,594452.1
03/01/2020,24276,23980.3,23567.1,,23498.3,23612.2,23412.9,25802.7,26892,25974,25194.4,25052.5,25206.6,25093,24439.9,23338.4,23804.8,23909,24696.9,24346.2,24025.9,24590.5,25318.1,25236.4,26455.6,591723.7
02/01/2020,20137,20438,20644.7,,20531.9,21173.3,21951.7,22514.8,22994.6,25214.3,25562.9,25978,26732,26529.1,26465.4,26905.9,26716.7,26301.9,26633.7,25732.6,25691.3,26068.3,26765.9,27228.9,27411.5,592324.4
01/01/2020,20091.8,20929.3,21511.9,,22204,22229,21209.9,21553.3,21404.6,25703.1,25446.8,26823.4,28206.1,28712,28168.3,26320.2,26620.3,26763.4,26153.9,24961.1,24310.8,23084.1,21658.7,21791.7,22221.2,578078.9
